q1,q2,q3,xe,ye,thetae 
0.89,-0.33,-1,16.67,6.18,-25.21
0.42,-2.38,0,1.08,-10.1,-112.3
2.23,-0.34,0,-8.68,18.83,108.29
2.73,-1.51,1,-8.24,14.95,127.2
2.1,-2.72,0,7.86,-2.09,-35.52
0.62,-0.35,1,14.52,12.62,72.77
0.17,-2.1,-1,-2.41,-6.84,-167.88
2.44,-3.13,1,6.72,2.2,17.76
2.33,-0.62,-1,-0.48,16.57,40.68
1.15,-2.67,-1,-2.48,-4.68,-144.39
2.95,-2.32,1,-1.63,12.44,93.39
2.02,-1.04,1,-1.93,18.54,113.45
0.84,-0.82,1,15.33,11.32,58.44
2.3,-1.25,0,2.3,17.36,60.16
3.11,-2.65,-2,-0.51,-3.67,-88.24
1.9,-3.04,1,7.59,-0.71,-8.02
0.75,-0.17,2,5.05,12.34,147.82
2.12,-1.3,-1,8.01,9.84,-10.31
2.22,-2.21,-1,6.61,-0.21,-56.72
2.55,-1.25,0,-2.07,17.39,74.48
1.53,-1.75,-1,9.52,-1.11,-69.9
2.41,-2.39,-1,5.69,-1.0,-56.15
2.9,-2.26,0,4.43,10.04,36.67
0.33,-0.45,-1,16.62,-4.87,-64.17
1.62,-0.36,-1,8.56,15.46,14.9
1.91,-1.54,0,10.72,11.66,21.2
1.86,-2.44,-1,3.79,-4.13,-90.53
3.09,-1.93,1,-8.09,12.6,123.76
2.9,-2.24,1,-1.89,12.94,95.11
0.74,-1.48,0,15.51,-4.72,-42.4
1.87,-1.05,0,7.49,16.93,46.98
1.21,-1.03,1,12.02,14.27,67.61
2.09,-2.46,0,9.58,1.01,-21.2
0.82,-2.43,-1,-1.53,-5.42,-149.54
2.15,-1.98,-1,7.79,1.88,-47.56
2.82,-0.41,1,-18.6,5.03,195.38
2.98,-2.55,0,5.82,6.96,24.64
1.38,-1.1,-1,13.32,4.19,-41.25
1.99,-0.54,-1,4.3,16.39,25.78
2.82,-1.81,1,-5.89,14.48,115.16
2.89,-1.21,-1,-2.1,13.1,38.96
2.44,-2.46,1,5.55,10.19,56.15
0.46,-0.96,1,18.56,3.11,28.65
2.86,-2.33,2,-6.42,9.5,144.96
0.41,-0.83,1,18.67,3.77,33.23
1.22,-1.41,-1,11.88,-1.25,-68.18
0.76,-1.78,0,12.4,-7.11,-58.44
2.73,-1.36,1,-10.04,14.54,135.79
0.5,-0.77,-1,14.96,-5.2,-72.77
0.32,-0.69,-1,14.57,-7.19,-78.5
1.11,-1.89,1,14.92,2.87,12.61
0.93,-0.18,-1,16.09,8.65,-14.32
2.19,-0.86,-1,4.23,14.77,18.91
2.82,-0.63,-1,-8.1,14.41,68.18
0.88,-0.55,-1,16.57,3.32,-38.39
3.13,-2.54,-1,5.24,1.19,-23.49
0.39,-1.31,1,17.69,-2.35,4.58
2.54,-2.11,-1,6.49,3.1,-32.66
2.17,-2.96,-1,-0.54,-6.02,-102.56
2.26,-2.0,-1,7.48,2.48,-42.4
0.07,-1.3,1,16.14,-7.7,-13.18
0.29,-0.43,-1,16.56,-5.34,-65.32
2.59,-1.23,1,-9.47,15.44,135.22
2.42,-1.66,0,4.89,14.27,43.54
3.12,-0.14,1,-18.59,-3.93,228.04
1.09,-2.79,0,1.43,-7.68,-97.4
1.95,-2.42,0,9.89,0.16,-26.93
1.29,-1.87,0,13.65,-0.95,-33.23
1.4,-1.5,-1,11.33,-0.04,-63.03
1.69,-3.14,0,0.85,-6.95,-83.08
1.87,-1.14,1,2.04,18.27,99.12
2.39,-2.18,-2,0.21,-0.59,-102.56
2.9,-2.63,0,6.7,5.41,15.47
1.64,-2.41,0,9.57,-2.76,-44.12
2.56,-0.06,0,-17.07,12.22,143.24
2.55,-1.44,-1,4.26,10.94,6.3
3.08,-0.4,-1,-14.02,10.51,96.26
1.51,-2.65,1,10.28,-0.35,-8.02
0.01,-2.04,-1,-3.06,-6.98,-173.61
2.67,-0.19,1,-18.36,5.16,199.39
2.09,-0.22,0,-7.6,19.46,107.14
1.64,-0.09,-1,5.63,17.64,31.51
0.12,-2.43,0,-2.48,-9.51,-132.35
2.12,-2.1,-1,7.24,0.3,-56.15
1.57,-0.57,-1,10.79,12.89,0.0
1.7,-0.5,-1,8.5,14.86,11.46
1.09,-0.28,0,12.89,16.35,46.41
2.85,-0.17,1,-18.98,1.54,210.85
0.19,-0.18,0,20.87,1.46,0.57
1.74,-1.16,1,4.61,17.74,90.53
0.63,-2.17,2,12.14,0.23,26.36
0.31,-1.22,0,15.26,-8.92,-52.14
2.55,-0.45,1,-16.34,10.24,177.62
2.74,-1.1,0,-7.41,16.7,93.97
0.95,-2.58,1,9.31,-5.42,-36.1
0.67,-2.99,1,2.46,-7.56,-75.63
2.97,-2.86,0,7.02,2.73,6.3
2.18,-1.15,0,3.2,17.74,59.01
0.38,-0.44,-1,16.91,-3.93,-60.73
0.8,-1.18,-1,12.71,-4.45,-79.07
0.58,-0.96,-1,13.68,-5.63,-79.07
0.14,-1.21,2,14.48,0.45,53.29
1.34,-1.5,0,15.42,4.58,-9.17
0.66,-1.76,0,11.88,-8.19,-63.03
0.63,-2.56,1,7.38,-8.04,-53.29
0.47,-1.5,-1,6.74,-9.11,-116.31
0.91,-2.58,-1,-2.63,-4.62,-152.98
2.21,-1.91,-1,7.87,3.18,-40.11
0.6,-1.99,0,8.29,-9.82,-79.64
0.31,-1.27,-1,8.02,-10.08,-112.3
2.25,-2.12,-1,7.06,1.0,-49.85
1.1,-2.01,1,14.44,1.34,5.16
3.12,-0.12,1,-18.5,-4.16,229.18
2.86,-1.68,-1,2.83,9.67,10.31
2.26,-1.51,-1,7.45,8.44,-14.32
1.03,-1.05,0,17.6,5.72,-1.15
1.82,-3.01,1,7.75,-1.04,-10.89
2.96,-3.07,0,7.03,-0.27,-6.3
0.07,-0.78,0,17.6,-8.64,-40.68
1.83,-2.85,-1,-1.17,-5.5,-115.74
0.27,-2.33,-1,-3.52,-4.88,-175.33
0.84,-0.78,-1,15.79,-0.02,-53.86
0.59,-2.65,1,5.95,-8.39,-60.73
1.23,-1.1,1,12.27,13.84,64.74
1.06,-2.49,-1,-0.9,-5.4,-139.23
2.85,-1.34,1,-11.93,13.13,143.81
2.21,-0.18,1,-14.23,12.67,173.61
2.2,-1.05,1,-5.09,17.91,123.19
2.17,-2.84,-1,0.85,-5.53,-95.68
1.67,-0.5,1,-1.91,19.19,124.33
1.9,-2.49,-1,3.42,-4.27,-91.1
0.76,-0.29,-1,17.35,4.45,-30.37
0.96,-0.68,0,17.47,9.6,16.04
2.32,-1.56,1,-1.01,16.82,100.84
1.51,-1.51,-2,4.51,0.62,-114.59
2.91,-0.3,0,-18.88,8.7,149.54
3.05,-1.15,-1,-4.88,12.75,51.57
2.4,-1.04,-1,2.85,14.04,20.63
0.24,-0.47,1,18.64,4.94,44.12
1.13,-0.27,0,12.12,16.94,49.27
2.02,-3.0,-1,-1.93,-5.93,-113.45
1.9,-1.77,-1,9.19,2.18,-49.85
1.99,-2.73,-1,1.14,-5.23,-99.69
2.45,-0.09,1,-17.19,7.88,192.51
2.67,-1.39,0,-2.22,16.59,73.34
2.5,-0.99,0,-4.76,18.16,86.52
1.59,-0.62,0,7.78,18.55,55.58
0.04,-1.52,0,8.26,-13.66,-84.8
0.08,-0.19,-1,17.05,-6.48,-63.6
1.97,-0.27,-1,1.73,17.9,40.11
1.39,-0.02,0,4.05,20.6,78.5
2.85,-1.76,-1,3.5,8.85,5.16
2.64,-1.57,0,0.58,15.65,61.31
2.95,-2.64,0,6.46,5.6,17.76
1.58,-2.78,-1,-1.65,-5.18,-126.05
1.68,-1.75,0,13.2,5.98,-4.01
0.57,-1.12,0,17.83,-3.54,-31.51
1.25,-1.93,1,14.29,4.44,18.33
2.06,-2.78,0,7.24,-3.05,-41.25
2.36,-2.83,-1,1.98,-5.2,-84.22
0.08,-1.42,-1,3.71,-11.28,-134.07
2.42,-1.75,-1,6.85,6.7,-18.91
0.62,-1.16,-1,11.92,-6.53,-88.24
2.0,-0.62,1,-6.65,18.07,136.36
2.06,-2.61,-1,2.82,-4.48,-88.81
2.16,-2.94,0,6.06,-4.03,-44.69
1.17,-1.75,0,14.44,-1.23,-33.23
3.05,-2.12,-1,4.2,5.76,-4.01
1.14,-1.16,0,16.92,6.08,-1.15
1.94,-2.38,-1,4.72,-3.39,-82.51
1.82,-1.21,-1,10.49,8.13,-22.35
0.89,-0.89,-1,15.19,-0.45,-57.3
0.29,-0.27,1,17.37,8.11,58.44
3.07,-2.53,2,-6.75,8.06,145.53
2.55,-2.63,0,8.14,2.78,-4.58
2.75,-2.64,0,7.45,4.21,6.3
3.06,-2.33,0,3.46,9.91,41.83
2.7,-0.73,1,-15.95,10.64,170.17
0.26,-0.52,1,18.7,4.72,42.4
0.28,-0.19,1,16.94,8.77,62.45
1.14,-0.32,1,5.97,18.26,104.28
1.04,-0.5,1,9.76,16.63,88.24
0.65,-2.78,1,4.85,-8.03,-64.74
1.86,-1.31,1,4.12,17.37,88.81
1.81,-1.36,1,5.49,16.79,83.08
2.03,-0.75,1,-5.65,18.29,130.63
1.47,-0.6,0,9.73,17.67,49.85
0.8,-1.24,-1,12.12,-4.9,-82.51
0.43,-2.51,0,-0.46,-9.31,-119.18
1.19,-0.53,0,13.66,15.08,37.82
1.65,-0.2,1,-5.1,18.39,140.37
2.77,-2.04,-2,0.77,0.52,-72.77
0.27,-1.53,0,11.03,-11.46,-72.19
0.14,-2.8,1,0.1,-9.24,-95.11
0.09,-0.75,0,18.03,-7.95,-37.82
0.66,-1.23,-1,11.43,-6.49,-89.95
2.0,-2.76,1,8.96,3.21,13.75
2.57,-1.06,1,-11.11,14.91,143.81
2.14,-2.59,1,8.5,6.51,31.51
3.11,-2.52,0,4.64,8.01,33.8
0.3,-2.06,1,10.44,-9.63,-43.54
1.39,-0.24,-1,11.04,14.32,8.59
2.86,-0.59,-1,-9.16,13.99,72.77
0.79,-2.15,1,12.94,-4.34,-20.63
2.65,-2.26,0,6.78,8.63,22.35
1.14,-2.96,-1,-5.44,-2.64,-161.57
0.82,-2.23,1,12.32,-4.58,-23.49
2.08,-1.95,0,10.47,7.93,7.45
1.92,-2.32,0,10.5,1.13,-22.92
2.71,-0.3,1,-18.32,5.75,195.38
0.45,-2.54,1,6.07,-9.24,-62.45
0.73,-1.08,1,17.36,6.5,37.24
2.07,-2.11,1,7.66,11.6,55.0
2.37,-0.89,-1,1.83,15.08,27.5
2.47,-2.07,-1,6.74,3.13,-34.38
2.52,-2.82,-1,2.87,-4.74,-74.48
2.09,-2.02,1,6.87,12.71,61.31
2.36,-1.28,-2,2.57,5.54,-52.71
1.97,-1.94,0,11.27,6.87,1.72
0.14,-1.33,0,12.13,-12.02,-68.18
2.66,-2.33,1,2.09,12.31,76.2
0.29,-3.09,1,-1.48,-7.16,-103.13
2.42,-2.07,-1,6.89,2.79,-37.24
1.13,-2.12,-1,3.98,-5.92,-114.02
2.35,-1.25,0,1.43,17.46,63.03
1.05,-2.0,1,14.55,0.73,2.86
1.09,-2.76,-1,-3.69,-3.94,-152.98
3.04,-0.47,-1,-12.85,11.5,89.95
2.86,-1.99,0,2.3,12.65,49.85
1.53,-1.8,1,12.25,9.8,41.83
2.78,-1.27,-1,-0.01,12.88,29.22
2.36,-2.8,1,7.3,5.67,32.09
2.77,-1.64,0,-0.55,15.2,64.74
1.83,-1.33,-1,10.49,6.77,-28.65
1.68,-2.45,0,9.29,-2.79,-44.12
2.07,-1.68,1,4.38,15.69,79.64
0.55,-0.07,-2,12.53,-0.1,-87.09
0.97,-2.47,0,4.95,-8.19,-85.94
1.57,-2.57,-1,0.87,-5.26,-114.59
0.43,-2.27,1,9.17,-9.04,-48.13
1.0,-0.14,1,6.35,17.9,106.57
2.95,-3.13,0,6.9,-1.17,-10.31
3.0,-1.09,0,-11.59,14.19,109.43
2.6,-2.97,-1,1.92,-5.78,-78.5
2.39,-1.33,-1,5.3,11.31,3.44
0.44,-1.04,-1,11.91,-7.97,-91.67
1.22,-1.21,1,13.13,12.57,57.87
0.83,-1.58,2,12.05,7.04,71.62
2.7,-1.64,0,0.52,15.2,60.73
2.73,-2.01,0,4.11,12.03,41.25
0.72,-2.8,1,5.15,-7.67,-61.88
0.05,-1.78,-1,-0.53,-9.36,-156.42
2.8,-2.05,-1,5.31,5.38,-14.32
1.96,-2.21,0,10.91,3.01,-14.32
2.02,-3.1,-2,-6.73,-0.3,-176.47
0.03,-0.88,0,16.24,-10.31,-48.7
0.07,-1.65,1,12.77,-10.35,-33.23
1.23,-2.37,1,12.19,-0.74,-8.02
2.73,-1.58,1,-7.39,15.05,123.19
2.59,-1.59,1,-5.09,15.92,114.59
1.39,-0.28,1,0.78,19.16,120.89
0.81,-0.73,1,15.1,11.8,61.88
2.64,-2.91,0,7.36,-0.37,-15.47
1.81,-2.36,1,10.61,6.19,25.78
2.15,-0.24,-1,-1.86,17.99,52.14
2.79,-1.58,1,-8.28,14.58,126.62
0.67,-2.23,0,5.64,-9.65,-89.38
2.21,-1.31,1,-2.09,17.73,108.86
1.59,-2.82,-1,-2.08,-5.13,-127.77
0.78,-3.01,0,-3.6,-6.14,-127.77
0.2,-1.33,0,12.83,-11.27,-64.74
2.4,-0.03,0,-15.2,14.49,135.79
2.64,-2.56,-1,5.08,-1.64,-52.71
0.34,-1.85,1,13.13,-8.07,-29.22
1.12,-2.65,0,3.62,-7.69,-87.66
0.46,-0.6,0,20.14,1.15,-8.02
1.0,-0.77,-1,15.62,2.61,-44.12
1.57,-0.34,0,4.68,20.19,70.47
2.54,-1.72,-1,5.89,7.83,-10.31
2.61,-1.75,0,3.1,14.16,49.27
0.57,-0.13,1,13.14,13.7,82.51
1.08,-2.02,-1,4.9,-6.01,-111.15
0.51,-1.88,1,14.03,-5.97,-21.2
0.97,-0.49,0,16.38,12.24,27.5
0.06,-2.98,1,-2.24,-7.7,-110.01
0.29,-2.43,0,-0.84,-9.79,-122.61
0.01,-2.58,0,-4.77,-7.5,-147.25
0.46,-2.56,0,-0.8,-8.98,-120.32
0.78,-0.8,-1,15.64,-1.18,-58.44
0.25,-1.78,-1,1.34,-9.28,-144.96
0.54,-2.84,0,-3.32,-6.84,-131.78
0.68,-1.87,0,10.65,-8.6,-68.18
1.74,-2.08,1,10.95,8.86,37.82
2.04,-0.11,0,-8.09,19.35,110.58
2.94,-2.62,-1,5.23,-0.8,-38.96
2.46,-0.99,1,-10.21,15.73,141.52
0.13,-1.43,0,10.69,-12.58,-74.48
1.03,-0.41,1,8.96,17.06,92.82
0.26,-1.03,1,18.61,-1.48,13.18
1.17,-2.41,-1,0.66,-5.67,-128.34
1.94,-0.86,1,-2.64,18.81,119.18
1.23,-2.16,-2,-0.32,-0.48,-167.88
0.99,-3.04,1,4.1,-6.43,-60.16
1.47,-2.4,-1,2.43,-5.2,-110.58
2.56,-0.49,-1,-5.84,16.13,61.31
1.11,-0.65,-1,15.39,5.78,-30.94
2.68,-0.53,0,-13.93,14.83,123.19
2.92,-1.64,-1,1.91,10.18,16.04
3.0,-2.3,-1,5.11,3.43,-17.19
0.24,-0.9,1,18.93,-0.29,19.48
2.7,-1.16,0,-5.9,16.99,88.24
2.75,-2.85,0,7.46,1.27,-5.73
2.39,-2.73,0,8.08,0.11,-19.48
0.47,-0.56,0,20.18,1.91,-5.16
2.06,-2.33,-1,5.53,-2.37,-72.77
1.11,-0.28,-1,14.74,10.25,-9.74
1.19,-2.47,1,11.34,-2.14,-16.04
1.87,-2.8,-1,-0.34,-5.48,-110.58
2.36,-0.92,0,-3.14,18.81,82.51
1.79,-1.02,-1,10.32,10.11,-13.18
1.34,-1.02,-1,13.69,4.61,-38.96
1.49,-1.42,-1,11.73,1.86,-53.29
2.17,-3.01,1,7.63,1.68,9.17
1.83,-2.23,0,11.1,1.31,-22.92
2.09,-0.8,0,0.41,19.53,73.91
0.37,-1.12,-1,10.4,-9.13,-100.27
1.57,-1.11,0,12.55,13.22,26.36
0.2,-2.27,1,6.87,-10.9,-61.31
0.19,-3.01,1,-1.49,-7.67,-104.28
1.4,-2.87,1,8.14,-3.24,-26.93
0.78,-2.41,-1,-1.54,-5.49,-150.69
1.28,-2.46,1,11.56,-1.02,-10.31
1.24,-0.79,0,14.88,12.71,25.78
1.23,-1.66,-1,9.68,-3.25,-81.93
1.4,-3.03,1,6.43,-4.21,-36.1
0.11,-0.19,0,20.91,-0.35,-4.58
0.86,-2.32,-1,-0.09,-6.06,-140.95
2.55,-0.94,-1,-0.35,14.91,34.95
1.47,-1.45,1,11.37,13.07,58.44
1.69,-2.55,1,10.67,2.62,8.02
1.23,-1.54,0,15.67,2.33,-17.76
0.92,-1.55,-1,9.48,-5.54,-93.39
0.87,-2.72,1,7.2,-6.64,-48.7
0.81,-2.97,-1,-6.06,-0.62,-181.05
2.96,-2.62,1,1.32,10.41,76.78
0.61,-2.6,1,6.73,-8.24,-56.72
1.02,-2.68,1,8.57,-5.3,-37.82
0.43,-1.44,0,13.81,-8.94,-57.87
0.28,-1.59,-1,3.82,-10.0,-132.35
1.34,-1.82,1,13.88,7.06,29.79
0.3,-2.14,1,9.5,-9.89,-48.13
0.4,-2.86,-1,-5.64,0.51,-198.24
0.92,-2.73,-1,-4.04,-3.51,-161.0
2.6,-0.22,0,-16.13,13.27,136.36
2.5,-2.79,0,7.81,0.19,-16.62
2.43,-2.17,-1,6.63,1.65,-42.4
0.6,-2.31,0,3.83,-9.91,-97.98
1.51,-1.99,0,12.84,0.52,-27.5
2.98,-0.74,-1,-8.98,13.24,71.05
1.43,-0.45,-1,11.88,12.6,-1.15
2.82,-0.97,1,-15.27,10.95,163.29
2.88,-2.94,0,7.21,0.97,-3.44
2.12,-2.95,1,7.97,1.99,9.74
0.23,-0.84,-1,12.28,-9.41,-92.25
0.54,-0.2,0,19.2,8.27,19.48
1.32,-1.33,0,15.74,6.64,-0.57
0.81,-2.6,1,8.23,-6.73,-45.26
2.2,-2.56,1,8.05,7.37,36.67
2.45,-1.24,-1,3.93,12.47,12.03
1.03,-0.54,2,4.21,13.54,142.67
2.32,-3.05,-1,-0.66,-6.45,-99.12
3.02,-0.59,-1,-11.27,12.35,81.93
3.09,-2.88,-1,4.78,-3.15,-45.26
2.93,-0.74,1,-17.9,6.83,182.77
2.8,-0.4,-1,-10.57,13.97,80.21
0.14,-1.41,1,15.75,-7.58,-15.47
1.43,-2.43,0,8.55,-4.85,-57.3
0.92,-1.67,-1,8.11,-6.09,-100.27
0.43,-0.92,1,18.65,3.04,29.22
0.34,-0.93,2,13.54,5.35,80.79
0.28,-0.58,1,18.77,4.38,40.11
0.9,-0.37,1,10.68,16.02,87.66
1.06,-1.43,1,15.6,7.7,36.1
2.02,-2.69,1,9.07,4.23,18.91
0.07,-0.62,0,18.92,-6.83,-31.51
2.72,-1.72,-1,4.4,8.75,0.0
3.09,-3.11,0,7.01,0.08,-1.15
1.6,-2.24,-1,4.93,-4.17,-93.97
1.5,-2.16,-1,5.4,-4.28,-95.11
2.06,-2.12,-1,7.12,-0.35,-60.73
2.59,-2.89,0,7.41,-0.47,-17.19
0.7,-0.48,-1,17.16,1.11,-44.69
1.99,-1.53,-1,9.43,5.9,-30.94
0.28,-0.96,-2,5.9,-5.58,-153.55
2.14,-1.92,-1,8.03,2.5,-44.69
1.62,-0.29,-1,7.95,16.06,18.91
0.23,-2.6,0,-3.22,-8.17,-135.79
2.85,-0.71,0,-14.25,13.8,122.61
1.87,-2.93,1,8.35,0.16,-3.44
2.52,-0.31,0,-14.04,15.31,126.62
1.65,-0.99,-1,11.58,8.94,-19.48
1.33,-2.4,-1,1.68,-5.49,-118.6
1.72,-0.48,0,3.51,20.16,71.05
2.17,-1.8,1,3.97,15.17,78.5
2.78,-0.3,-1,-11.44,13.75,84.8
2.97,-0.15,0,-20.18,5.62,161.57
1.02,-1.48,2,10.15,9.85,88.24
1.57,-2.09,1,12.29,6.75,27.5
2.83,-1.08,-1,-2.79,13.81,42.97
0.3,-0.49,1,18.39,5.82,46.41
1.74,-2.26,1,11.1,6.65,27.5
0.84,-2.72,1,7.0,-6.85,-50.42
0.5,-2.39,-1,-2.83,-5.03,-165.58
2.3,-2.69,1,7.55,6.57,34.95
2.79,-0.23,0,-18.27,10.1,146.68
1.95,-1.3,-1,9.56,8.34,-20.05
1.08,-0.63,0,15.91,12.26,25.78
1.96,-2.28,-1,5.73,-2.51,-75.63
0.01,-2.9,1,-1.98,-8.32,-108.29
2.66,-0.04,-1,-12.62,13.72,92.82
2.32,-2.66,1,7.36,7.08,37.82
1.72,-2.35,1,11.14,5.33,21.2
0.73,-0.4,1,13.51,13.73,76.2
1.07,-0.05,1,3.98,18.41,115.74
0.75,-1.43,1,17.21,2.57,18.33
0.28,-0.15,0,20.61,3.75,7.45
1.8,-0.79,-1,9.13,12.81,0.57
1.2,-0.78,-1,14.78,5.54,-33.23
2.15,-3.02,2,3.67,6.84,64.74
1.72,-0.13,0,-1.31,20.92,91.1
2.66,-2.8,0,7.66,1.29,-8.02
0.47,-0.35,-1,17.65,-1.39,-50.42
1.22,-2.63,1,9.95,-3.13,-23.49
2.93,-2.16,1,-3.2,13.2,101.41
0.19,-1.97,1,10.4,-10.45,-44.69
2.77,-0.22,0,-18.14,10.35,146.1
1.85,-3.02,0,3.53,-6.16,-67.04
0.85,-0.68,0,18.42,7.63,9.74
0.93,-1.74,-1,7.35,-6.26,-103.71
2.19,-2.51,1,8.02,7.9,38.96
1.81,-1.89,-1,8.62,0.07,-61.88
1.76,-1.15,0,10.16,14.9,34.95
0.96,-3.01,-1,-6.18,-1.12,-174.75
2.62,-2.5,0,7.83,5.16,6.88
2.81,-2.69,0,7.28,3.95,6.88
0.08,-0.94,0,16.11,-10.05,-49.27
0.64,-1.96,0,9.09,-9.38,-75.63
0.26,-2.91,1,0.04,-8.48,-94.54
2.19,-1.96,-1,7.78,2.42,-44.12
1.93,-0.07,-1,0.11,18.57,49.27
2.82,-1.45,-1,1.28,11.6,21.2
2.5,-0.44,-1,-5.48,16.47,60.73
0.14,-1.94,0,3.75,-12.66,-103.13
1.41,-2.2,-1,4.53,-4.9,-102.56
2.39,-0.52,0,-9.24,18.16,107.14
0.91,-1.58,-1,9.09,-5.79,-95.68
2.45,-1.86,0,6.24,12.25,33.8
1.73,-2.61,-1,1.22,-5.15,-107.72
1.8,-1.66,2,1.57,13.69,122.61
0.32,-2.42,-1,-3.88,-4.13,-177.62
1.37,-2.63,-1,-0.91,-5.21,-129.49
0.16,-2.34,1,5.57,-11.1,-67.61
1.27,-0.5,1,5.71,18.42,101.41
3.08,-0.71,2,-14.35,-1.28,250.38
0.93,-1.53,1,16.41,4.38,22.92
1.49,-0.35,0,6.41,19.7,65.32
0.29,-1.93,0,5.74,-11.96,-93.97
0.59,-1.18,0,17.45,-3.89,-33.8
2.56,-2.59,-1,4.75,-2.37,-59.01
2.29,-2.31,0,9.39,4.99,-1.15
1.67,-1.8,1,10.76,11.41,49.85
0.12,-2.04,1,8.8,-11.31,-52.71
0.71,-0.55,0,19.13,6.79,9.17
1.24,-0.7,0,14.28,13.82,30.94
2.88,-1.21,1,-13.69,11.96,152.98
2.77,-0.58,-1,-7.98,14.74,68.18
2.03,-0.87,1,-4.2,18.51,123.76
1.32,-2.19,1,13.19,2.34,7.45
0.35,-0.77,1,18.82,3.38,33.23
1.95,-1.37,1,3.2,17.34,90.53
1.07,-2.2,-1,2.63,-6.12,-122.04
2.96,-0.98,1,-16.58,8.81,170.74
0.99,-0.81,0,17.61,8.36,10.31
1.89,-0.63,1,-4.51,18.71,129.49
1.8,-0.69,1,-2.07,19.09,120.89
1.48,-1.28,0,14.36,9.75,11.46
0.39,-0.62,1,18.32,5.94,44.12
0.63,-2.31,0,4.13,-9.79,-96.26
2.87,-2.51,0,6.36,6.81,20.63
2.64,-2.86,1,5.67,6.76,44.69
3.1,-1.6,-1,-0.36,10.63,28.65
2.81,-1.31,-1,0.02,12.62,28.65
2.5,-3.06,0,6.25,-3.25,-32.09
2.14,-2.78,0,7.46,-2.46,-36.67
2.54,-1.67,1,-3.32,16.0,107.14
2.91,-1.95,1,-5.45,13.82,112.3
2.0,-0.73,-1,5.91,14.92,15.47
2.34,-2.73,1,7.34,6.38,34.95
2.27,-2.58,0,8.83,1.09,-17.76
1.33,-0.49,1,4.48,18.76,105.42
0.83,-2.04,-1,3.02,-7.0,-126.62
0.06,-0.63,0,18.77,-7.14,-32.66
3.09,-0.56,-2,-6.68,7.92,30.37
2.58,-1.0,0,-6.05,17.73,90.53
2.41,-1.55,-1,6.29,9.0,-8.02
1.44,-1.4,-1,11.92,1.49,-55.0
0.01,-0.1,-1,17.21,-6.77,-62.45
0.96,-2.29,1,12.31,-3.33,-18.91
1.34,-0.8,1,7.82,17.41,88.24
2.56,-1.3,0,-1.57,17.17,72.19
0.31,-1.52,0,11.61,-10.96,-69.33
2.07,-1.14,1,-1.63,18.31,110.58
0.46,-2.95,0,-4.86,-5.38,-142.67
0.98,-1.92,-1,5.5,-6.37,-111.15
2.03,-2.64,1,9.11,4.93,22.35
2.32,-0.27,-1,-4.51,17.41,60.16
0.88,-0.93,-1,14.93,-1.03,-60.16
1.22,-1.58,0,15.51,1.64,-20.63
1.72,-0.89,0,8.41,17.25,47.56
2.8,-0.69,1,-17.19,8.57,178.19
0.98,-3.01,1,4.4,-6.46,-59.01
2.43,-2.48,0,8.68,3.87,-2.86
0.02,-2.62,-1,-5.28,-0.37,-206.26
1.47,-1.1,-1,12.89,5.37,-36.1
0.36,-1.13,-1,10.19,-9.27,-101.41
0.5,-1.6,1,16.28,-3.58,-5.73
2.01,-2.89,-1,-0.65,-5.73,-107.72
0.12,-1.42,-1,4.16,-11.13,-131.78
0.36,-0.45,-1,16.76,-4.37,-62.45
2.77,-0.43,-1,-9.79,14.39,76.78
2.65,-0.27,-1,-9.91,15.01,79.07
1.03,-2.56,1,9.93,-4.53,-30.37
1.2,-2.19,1,13.38,0.74,0.57
1.77,-0.8,1,-0.15,19.09,112.87
0.04,-0.62,-1,12.79,-10.56,-90.53
0.66,-1.6,1,16.65,-0.94,3.44
1.45,-2.92,1,7.79,-3.19,-26.93
0.23,-0.3,1,17.98,6.72,53.29
2.96,-2.65,0,6.45,5.53,17.76
1.34,-1.97,-1,6.84,-4.3,-93.39
3.06,-1.41,0,-8.08,14.53,94.54
0.2,-2.83,1,0.34,-9.02,-93.39
0.21,-1.59,0,9.5,-12.29,-79.07
1.29,-1.04,-1,13.84,3.69,-42.97
0.56,-2.07,-2,-0.17,-0.75,-201.11
2.31,-3.06,1,7.19,2.13,14.32
2.38,-2.45,1,6.1,9.95,53.29
0.43,-0.64,-1,15.68,-5.09,-69.33
2.01,-1.97,1,7.56,12.65,59.59
0.45,-0.68,1,18.14,6.32,44.12
2.58,-3.05,1,6.36,4.1,30.37
3.07,-0.99,-1,-7.1,12.79,61.88
1.77,-3.01,-1,-3.45,-5.25,-128.34
2.37,-0.54,-1,-2.09,16.81,47.56
1.88,-2.57,0,8.67,-2.24,-39.53
1.68,-1.79,1,10.6,11.63,50.99
2.05,-2.61,2,3.62,9.43,82.51
2.25,-1.51,1,-0.41,17.07,99.69
1.46,-2.84,1,8.6,-2.51,-21.77
2.08,-0.65,1,-7.73,17.61,139.23
2.46,-3.02,-1,0.57,-6.31,-89.38
3.02,-1.28,1,-14.57,10.49,156.99
0.41,-2.13,-1,-1.01,-7.0,-155.84
1.48,-2.69,1,9.95,-1.04,-12.03
2.28,-0.43,-2,0.43,11.0,-8.59
0.77,-2.75,-1,-4.67,-2.68,-170.74
0.92,-0.72,0,17.96,8.35,11.46
2.78,-1.48,0,-2.8,15.97,74.48
2.64,-2.17,1,0.81,13.5,84.22
